,Filename,Result#1_n,Result#1_Name,Result#1_Probability,Result#2_n,Result#2_Name,Result#2_Probability,Result#3_n,Result#3_Name,Result#3_Probability,Result#4_n,Result#4_Name,Result#4_Probability,Result#5_n,Result#5_Name,Result#5_Probability
64,CmpRCo4s.png,n02965783,car_mirror,0.6477439403533936,n02486261,patas,0.015391020104289055,n02486410,baboon,0.011630233377218246,n03345487,fire_engine,0.0066146631725132465,n03425413,gas_pump,0.005761219188570976
65,D6ooFFsb.png,n04037443,racer,0.759137749671936,n03444034,go-kart,0.018429366871714592,n04285008,sports_car,0.005141154862940311,n02974003,car_wheel,0.0030267408583313227,n02860847,bobsled,0.001538487384095788
66,DApUfYfM.png,n03028079,church,0.31160059571266174,n03781244,monastery,0.2243170142173767,n02825657,bell_cote,0.06815885007381439,n03220513,dome,0.04234471172094345,n04523525,vault,0.01750107668340206
67,DFxh5iCv0V.png,n04209133,shower_cap,0.4245449900627136,n04136333,sarong,0.12912346422672272,n02869837,bonnet,0.06913673132658005,n02807133,bathing_cap,0.05884433537721634,n02808304,bath_towel,0.02190396562218666
68,EPZR1fy0.png,n01667114,mud_turtle,0.1891823709011078,n02799071,baseball,0.07328691333532333,n01944390,snail,0.07024822384119034,n04409515,tennis_ball,0.06717294454574585,n03134739,croquet_ball,0.06698550283908844
69,EVyObaim.png,n03976657,pole,0.39017313718795776,n09332890,lakeside,0.0313863530755043,n06794110,street_sign,0.029800444841384888,n09246464,cliff,0.028339363634586334,n02782093,balloon,0.021674051880836487
70,FH6CKJPm.png,n02280649,cabbage_butterfly,0.11862527579069138,n02279972,monarch,0.10904988646507263,n03991062,pot,0.057229477912187576,n02206856,bee,0.041869744658470154,n01833805,hummingbird,0.039624299854040146
71,FRFRsMss.png,n09246464,cliff,0.5764729976654053,n09468604,valley,0.1417667716741562,n09193705,alp,0.011746874079108238,n09399592,promontory,0.00578868854790926,n09428293,seashore,0.002506539225578308
72,GAsEU2H1.png,n11939491,daisy,0.19786614179611206,n13044778,earthstar,0.04926029220223427,n12057211,yellow_lady's_slipper,0.038545116782188416,n03991062,pot,0.03374931588768959,n02280649,cabbage_butterfly,0.026215292513370514
73,GBSztbDR.png,n02965783,car_mirror,0.6465831398963928,n09332890,lakeside,0.03878799453377724,n02782093,balloon,0.021845148876309395,n02992529,cellular_telephone,0.020319093018770218,n02807133,bathing_cap,0.010483575984835625
74,HRIDu722.png,n02091134,whippet,0.7975099682807922,n02091244,Ibizan_hound,0.017931949347257614,n02110806,basenji,0.015954839065670967,n02091831,Saluki,0.015177157707512379,n02109047,Great_Dane,0.011525803245604038
75,Hq2PRwHf.png,n01440764,tench,0.10732131451368332,n02963159,cardigan,0.06708960980176926,n02865351,bolo_tie,0.04698244854807854,n02514041,barracouta,0.03133003041148186,n02641379,gar,0.02944313734769821
76,HyRDlr6n.png,n02769748,backpack,0.08371948450803757,n11879895,rapeseed,0.028066566213965416,n03891251,park_bench,0.017028076574206352,n02480495,orangutan,0.014366073533892632,n09332890,lakeside,0.014120281673967838
77,IRNeuPY7Fs.png,n03991062,pot,0.09948363155126572,n03891251,park_bench,0.05978468805551529,n10148035,groom,0.02727709524333477,n02106382,Bouvier_des_Flandres,0.02351868711411953,n12768682,buckeye,0.022356754168868065
78,IUY4ozVz.png,n03467068,guillotine,0.807223379611969,n03697007,lumbermill,0.02578933723270893,n04111531,rotisserie,0.01354451384395361,n03347037,fire_screen,0.004817301407456398,n04330267,stove,0.004458250477910042
79,InXetlKB.png,n04584207,wig,0.13125130534172058,n03710637,maillot,0.0445793941617012,n01739381,vine_snake,0.027020609006285667,n03866082,overskirt,0.026919668540358543,n02837789,bikini,0.02509784884750843
80,K6Zzjawc.png,n03045698,cloak,0.5122312903404236,n03404251,fur_coat,0.027660725638270378,n03891251,park_bench,0.026167215779423714,n02486410,baboon,0.0216078944504261,n04479046,trench_coat,0.020219145342707634
81,KK8BVNDT.png,n03877845,palace,0.4188019335269928,n02788148,bannister,0.09558340162038803,n04346328,stupa,0.039326462894678116,n03788195,mosque,0.032690610736608505,n04523525,vault,0.03195054829120636
82,KoUS8MUu.png,n09332890,lakeside,0.33863434195518494,n02814860,beacon,0.04840148985385895,n02951358,canoe,0.037848882377147675,n02859443,boathouse,0.035596903413534164,n09421951,sandbar,0.026795871555805206
83,KqXeI8YB.png,n02999410,chain,0.6743443608283997,n03814906,necklace,0.049041278660297394,n04579432,whistle,0.02499309554696083,n03676483,lipstick,0.019285358488559723,n02837789,bikini,0.013786292634904385
84,L89OcRuX.png,n09399592,promontory,0.3067696988582611,n09428293,seashore,0.24863658845424652,n09246464,cliff,0.06076508015394211,n09468604,valley,0.0350496880710125,n09332890,lakeside,0.0320463664829731
85,LWrPSUGL.png,n03220513,dome,0.6959923505783081,n03956157,planetarium,0.10569456964731216,n03788195,mosque,0.010248074308037758,n04044716,radio_telescope,0.009152778424322605,n04523525,vault,0.009003464132547379
86,LfTAP6mC.png,n02963159,cardigan,0.23680177330970764,n04599235,wool,0.19896788895130157,n04350905,suit,0.11360952258110046,n02782093,balloon,0.011454029008746147,n01795545,black_grouse,0.008097844198346138
87,LsKt0JiE.png,n03991062,pot,0.754698634147644,n02231487,walking_stick,0.020703595131635666,n04522168,vase,0.009519481100142002,n03457902,greenhouse,0.00730877136811614,n07720875,bell_pepper,0.004726243671029806
88,MuzYhuKsV6.png,n03028079,church,0.2724609375,n03781244,monastery,0.25638872385025024,n02825657,bell_cote,0.1045614555478096,n03788195,mosque,0.027550335973501205,n04346328,stupa,0.013938668183982372
89,NCieZQsu.png,n04592741,wing,0.16614022850990295,n02782093,balloon,0.06699778884649277,n09428293,seashore,0.05547910928726196,n02814860,beacon,0.04069847613573074,n09332890,lakeside,0.03891502320766449
90,Npu9rXIe.png,n02963159,cardigan,0.9004607796669006,n04599235,wool,0.007846871390938759,n02883205,bow_tie,0.0062122163362801075,n03980874,poncho,0.003981573972851038,n04591157,Windsor_tie,0.0012361945118755102
91,P7DvpTbO.png,n09193705,alp,0.33101633191108704,n09468604,valley,0.30865076184272766,n09332890,lakeside,0.016506262123584747,n09246464,cliff,0.014630120247602463,n03792972,mountain_tent,0.011950246058404446
92,PBftIQuS.png,n09468604,valley,0.4203594923019409,n09193705,alp,0.17086189985275269,n09332890,lakeside,0.035502031445503235,n02782093,balloon,0.022171011194586754,n09472597,volcano,0.0201495923101902
93,Pdk7EOAN.png,n03124170,cowboy_hat,0.27265089750289917,n04325704,stole,0.08650242537260056,n03980874,poncho,0.06479176878929138,n04479046,trench_coat,0.031683530658483505,n02963159,cardigan,0.03078410215675831
94,PekClLmT.png,n03874599,padlock,0.7809503674507141,n03075370,combination_lock,0.015735767781734467,n02999410,chain,0.005918290466070175,n03532672,hook,0.0013859397731721401,n04372370,switch,0.0013792903628200293
95,RR0kaogm.png,n03903868,pedestal,0.4222486913204193,n04523525,vault,0.05807876959443092,n02892201,brass,0.04850580915808678,n02699494,altar,0.04542413726449013,n03781244,monastery,0.043852824717760086
96,RTteaWRH.png,n01749939,green_mamba,0.7426401972770691,n01739381,vine_snake,0.039232462644577026,n01729977,green_snake,0.007856271229684353,n01824575,coucal,0.004138515330851078,n01748264,Indian_cobra,0.00399179058149457
97,RV2ohLWa.png,n03388043,fountain,0.8202216029167175,n04258138,solar_dish,0.04342014342546463,n03160309,dam,0.009245788678526878,n03220513,dome,0.007242054678499699,n01704323,triceratops,0.006642505526542664
98,S63ETFU7.png,n02788148,bannister,0.17037630081176758,n04366367,suspension_bridge,0.13461509346961975,n04604644,worm_fence,0.03996274992823601,n04532670,viaduct,0.028786078095436096,n09468604,valley,0.026065930724143982
99,S8ISSF7y.png,n03450230,gown,0.24144397675991058,n03710637,maillot,0.14609980583190918,n02837789,bikini,0.09307029843330383,n04136333,sarong,0.08423346281051636,n03710721,maillot,0.030361052602529526
100,SNx8RfoB.png,n01537544,indigo_bunting,0.26754456758499146,n01560419,bulbul,0.07340480387210846,n01828970,bee_eater,0.06899469345808029,n01531178,goldfinch,0.06703097373247147,n01824575,coucal,0.0649101510643959
101,SmVALmIE.png,n09246464,cliff,0.6469994783401489,n09399592,promontory,0.06760631501674652,n09428293,seashore,0.033216699957847595,n04273569,speedboat,0.015604677610099316,n09421951,sandbar,0.011731700971722603
102,SysAwAyC.png,n03028079,church,0.38543373346328735,n02793495,barn,0.1053730696439743,n02814860,beacon,0.10495325177907944,n02825657,bell_cote,0.057192470878362656,n02859443,boathouse,0.052552852779626846
103,T8m5vOOh.png,n02843684,birdhouse,0.6006110906600952,n01806567,quail,0.01040145754814148,n04435653,tile_roof,0.010275272652506828,n04589890,window_screen,0.00857858918607235,n02002556,white_stork,0.007497928570955992
104,Tatbt7GF.png,n04550184,wardrobe,0.09983544051647186,n02892767,brassiere,0.06384430080652237,n04209133,shower_cap,0.04517854005098343,n04371430,swimming_trunks,0.027674563229084015,n04136333,sarong,0.021009040996432304
105,UPWvipTI.png,n09332890,lakeside,0.2965816259384155,n04147183,schooner,0.280305951833725,n04483307,trimaran,0.08347485959529877,n04612504,yawl,0.06850041449069977,n02981792,catamaran,0.06032225862145424
106,UWcUPcvd.png,n03697007,lumbermill,0.8759023547172546,n03384352,forklift,0.003701729467138648,n03126707,crane,0.0036175569985061884,n04523525,vault,0.002361263846978545,n03976657,pole,0.001554234535433352
107,UrQOC1ml.png,n02992529,cellular_telephone,0.47547945380210876,n03584254,iPod,0.0797862783074379,n04074963,remote_control,0.04329991340637207,n03485407,hand-held_computer,0.02350633218884468,n03777754,modem,0.018905123695731163
108,VaD7nRZa.png,n03891251,park_bench,0.13683611154556274,n04604644,worm_fence,0.06683401018381119,n09332890,lakeside,0.05377202853560448,n03792972,mountain_tent,0.04299801588058472,n03792782,mountain_bike,0.028972486034035683
109,WCDgx0hR.png,n04522168,vase,0.20751196146011353,n03930313,picket_fence,0.14731481671333313,n03991062,pot,0.11518414318561554,n02206856,bee,0.03632839024066925,n12985857,coral_fungus,0.030275678262114525
110,Wlm1gZ36.png,n09468604,valley,0.25798600912094116,n09193705,alp,0.09908958524465561,n09246464,cliff,0.08351921290159225,n03891251,park_bench,0.079237200319767,n09332890,lakeside,0.05317147076129913
111,WpMKEZlQ.png,n02108915,French_bulldog,0.6828893423080444,n02096585,Boston_bull,0.015324736945331097,n02093428,American_Staffordshire_terrier,0.011443465948104858,n02108089,boxer,0.010895133018493652,n02108422,bull_mastiff,0.007862593978643417
112,XC3SwDUL.png,n04069434,reflex_camera,0.2599252164363861,n02963159,cardigan,0.07228709012269974,n02769748,backpack,0.06278491765260696,n04356056,sunglasses,0.043983351439237595,n02965783,car_mirror,0.017611730843782425
113,YDA8oX3r.png,n12768682,buckeye,0.3646358847618103,n13044778,earthstar,0.08681005239486694,n01797886,ruffed_grouse,0.025958485901355743,n02500267,indri,0.016978073865175247,n02483362,gibbon,0.01573203131556511
114,YEstuk8V.png,n02948072,candle,0.1041942685842514,n03637318,lampshade,0.058407679200172424,n04584207,wig,0.05721644312143326,n03877472,pajama,0.03817712143063545,n04380533,table_lamp,0.03585827350616455
115,YN3WBEw4Nm.png,n04522168,vase,0.08227134495973587,n03991062,pot,0.06243543326854706,n01833805,hummingbird,0.04644850268959999,n02948072,candle,0.038707271218299866,n11939491,daisy,0.02170291543006897
116,YSv3ZMAB.png,n04005630,prison,0.2791895866394043,n03063599,coffee_mug,0.14746376872062683,n03661043,library,0.019932247698307037,n07920052,espresso,0.014907270669937134,n03131574,crib,0.012011075392365456
117,YXlYNduz.png,n02027492,red-backed_sandpiper,0.23223552107810974,n02025239,ruddy_turnstone,0.12502487003803253,n01980166,fiddler_crab,0.06804347038269043,n02028035,redshank,0.06376073509454727,n02033041,dowitcher,0.060689523816108704
118,ZYf6pW74.png,n04592741,wing,0.05878566950559616,n02782093,balloon,0.05320441350340843,n09332890,lakeside,0.052583735436201096,n09399592,promontory,0.05164482817053795,n09428293,seashore,0.04996946081519127
119,ZfmtpDL9.png,n02963159,cardigan,0.2245786190032959,n03594734,jean,0.08944803476333618,n03770439,miniskirt,0.0509926937520504,n03710637,maillot,0.04940866306424141,n04599235,wool,0.027610143646597862
120,ZubodrV3.png,n02123394,Persian_cat,0.15656079351902008,n02123159,tiger_cat,0.11314569413661957,n02123045,tabby,0.08855928480625153,n02124075,Egyptian_cat,0.08502684533596039,n02328150,Angora,0.04016919806599617
121,a1Zj8R9J.png,n04037443,racer,0.7259469032287598,n02974003,car_wheel,0.03998961299657822,n03459775,grille,0.032958511263132095,n03100240,convertible,0.01569436676800251,n02814533,beach_wagon,0.012802839279174805
122,aI3134Gxqs.png,n02280649,cabbage_butterfly,0.1262846142053604,n02281406,sulphur_butterfly,0.12316843867301941,n03991062,pot,0.07879983633756638,n12057211,yellow_lady's_slipper,0.06202519312500954,n02279972,monarch,0.05948830023407936
123,aNnbkReO.png,n04584207,wig,0.5363565683364868,n04599235,wool,0.22824540734291077,n04357314,sunscreen,0.015842419117689133,n03476991,hair_spray,0.009987372905015945,n03980874,poncho,0.009785385802388191
124,aq7UpMwwxj.png,n02808304,bath_towel,0.2576235830783844,n03877472,pajama,0.039125218987464905,n04493381,tub,0.038570065051317215,n03770439,miniskirt,0.033900849521160126,n04209133,shower_cap,0.027735231444239616
125,cSCqquLSO7.png,n03770679,minivan,0.2744033932685852,n02814533,beach_wagon,0.20251932740211487,n03670208,limousine,0.05559483543038368,n03100240,convertible,0.03503325954079628,n09472597,volcano,0.023132899776101112
126,cWgtknxT.png,n02837789,bikini,0.6401551961898804,n11939491,daisy,0.027331838384270668,n04357314,sunscreen,0.018013708293437958,n03710637,maillot,0.014899363741278648,n11879895,rapeseed,0.013979953713715076
127,dYALjrEi.png,n04604644,worm_fence,0.5153025388717651,n03891251,park_bench,0.05523793399333954,n02777292,balance_beam,0.03393968939781189,n02788148,bannister,0.010171573609113693,n03697007,lumbermill,0.007079688832163811
128,e6F1B4Nu.png,n02871525,bookshop,0.25806766748428345,n04081281,restaurant,0.09780628979206085,n02776631,bakery,0.08656439185142517,n03661043,library,0.0731344074010849,n02791270,barbershop,0.06882647424936295
129,eD80tfb0.png,n03991062,pot,0.6988263726234436,n07614500,ice_cream,0.017695706337690353,n07613480,trifle,0.009472773410379887,n07871810,meat_loaf,0.005396811291575432,n02948072,candle,0.005308182910084724
